frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"138","May 24, 2022 22:53:11.256032600 PDT","1.953016600","0.000031000","142.250.217.142","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"139","May 24, 2022 22:53:11.256033600 PDT","1.953017600","0.000001000","142.250.217.142","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"140","May 24, 2022 22:53:11.256002700 PDT","1.952986700","-0.000030900","142.250.217.142","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"141","May 24, 2022 22:53:11.256178000 PDT","1.953162000","0.000175300","172.17.0.2","142.250.217.142","17","83","eth:ethertype:ip:udp:data","41"
"142","May 24, 2022 22:53:11.256250600 PDT","1.953234600","0.000072600","172.17.0.2","142.250.217.142","17","83","eth:ethertype:ip:udp:data","41"
"143","May 24, 2022 22:53:11.257425100 PDT","1.954409100","0.001174500","172.217.14.78","172.17.0.2","17","1200","eth:ethertype:ip:udp:data","1158"
"144","May 24, 2022 22:53:11.257959300 PDT","1.954943300","0.000534200","172.17.0.2","172.217.14.78","17","206","eth:ethertype:ip:udp:data","164"
"145","May 24, 2022 22:53:11.258105000 PDT","1.955089000","0.000145700","172.17.0.2","172.217.14.78","17","442","eth:ethertype:ip:udp:data","400"
"146","May 24, 2022 22:53:11.261500500 PDT","1.958484500","0.003395500","172.17.0.2","142.250.189.14","17","75","eth:ethertype:ip:udp:data","33"
"147","May 24, 2022 22:53:11.263042000 PDT","1.960026000","0.001541500","142.250.189.22","172.17.0.2","17","67","eth:ethertype:ip:udp:data","25"
"148","May 24, 2022 22:53:11.263517000 PDT","1.960501000","0.000475000","142.251.40.33","172.17.0.2","17","644","eth:ethertype:ip:udp:data","602"
"149","May 24, 2022 22:53:11.263980000 PDT","1.960964000","0.000463000","142.250.189.14","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"150","May 24, 2022 22:53:11.264177300 PDT","1.961161300","0.000197300","172.17.0.2","142.251.40.33","17","208","eth:ethertype:ip:udp:data","166"
"151","May 24, 2022 22:53:11.264320200 PDT","1.961304200","0.000142900","172.17.0.2","142.251.40.33","17","460","eth:ethertype:ip:udp:data","418"
"152","May 24, 2022 22:53:11.264550700 PDT","1.961534700","0.000230500","172.17.0.2","142.251.40.33","17","197","eth:ethertype:ip:udp:data","155"
"153","May 24, 2022 22:53:11.292138900 PDT","1.989122900","0.027588200","142.251.40.33","172.17.0.2","17","651","eth:ethertype:ip:udp:data","609"
"154","May 24, 2022 22:53:11.292155200 PDT","1.989139200","0.000016300","172.217.14.78","172.17.0.2","17","665","eth:ethertype:ip:udp:data","623"
"155","May 24, 2022 22:53:11.292161900 PDT","1.989145900","0.000006700","142.250.72.238","172.17.0.2","17","1192","eth:ethertype:ip:udp:data","1150"
"156","May 24, 2022 22:53:11.292156300 PDT","1.989140300","-0.000005600","172.217.14.78","172.17.0.2","17","135","eth:ethertype:ip:udp:data","93"
"157","May 24, 2022 22:53:11.292156900 PDT","1.989140900","0.000000600","172.217.14.78","172.17.0.2","17","67","eth:ethertype:ip:udp:data","25"
"158","May 24, 2022 22:53:11.292157500 PDT","1.989141500","0.000000600","172.217.14.78","172.17.0.2","17","67","eth:ethertype:ip:udp:data","25"
"159","May 24, 2022 22:53:11.292158200 PDT","1.989142200","0.000000700","172.217.14.78","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246"
"160","May 24, 2022 22:53:11.292158800 PDT","1.989142800","0.000000600","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"161","May 24, 2022 22:53:11.292159400 PDT","1.989143400","0.000000600","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"162","May 24, 2022 22:53:11.292160100 PDT","1.989144100","0.000000700","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"163","May 24, 2022 22:53:11.292433500 PDT","1.989417500","0.000273400","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"164","May 24, 2022 22:53:11.292434500 PDT","1.989418500","0.000001000","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"165","May 24, 2022 22:53:11.292435100 PDT","1.989419100","0.000000600","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"166","May 24, 2022 22:53:11.292435700 PDT","1.989419700","0.000000600","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"167","May 24, 2022 22:53:11.292436300 PDT","1.989420300","0.000000600","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"168","May 24, 2022 22:53:11.292436900 PDT","1.989420900","0.000000600","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"169","May 24, 2022 22:53:11.292462000 PDT","1.989446000","0.000025100","172.17.0.2","142.251.40.33","17","211","eth:ethertype:ip:udp:data","169"
"170","May 24, 2022 22:53:11.292668100 PDT","1.989652100","0.000206100","172.17.0.2","172.217.14.78","17","75","eth:ethertype:ip:udp:data","33"
"171","May 24, 2022 22:53:11.292923400 PDT","1.989907400","0.000255300","172.17.0.2","172.217.14.78","17","77","eth:ethertype:ip:udp:data","35"
"172","May 24, 2022 22:53:11.292949000 PDT","1.989933000","0.000025600","142.250.189.22","172.17.0.2","17","67","eth:ethertype:ip:udp:data","25"
"173","May 24, 2022 22:53:11.292979600 PDT","1.989963600","0.000030600","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"174","May 24, 2022 22:53:11.292980900 PDT","1.989964900","0.000001300","172.217.14.78","172.17.0.2","17","1088","eth:ethertype:ip:udp:data","1046"
"175","May 24, 2022 22:53:11.293030500 PDT","1.990014500","0.000049600","172.17.0.2","172.217.14.78","17","75","eth:ethertype:ip:udp:data","33"
"176","May 24, 2022 22:53:11.293071100 PDT","1.990055100","0.000040600","172.17.0.2","172.217.14.78","17","75","eth:ethertype:ip:udp:data","33"
"177","May 24, 2022 22:53:11.293137600 PDT","1.990121600","0.000066500","172.17.0.2","172.217.14.78","17","75","eth:ethertype:ip:udp:data","33"
"178","May 24, 2022 22:53:11.293174900 PDT","1.990158900","0.000037300","172.17.0.2","172.217.14.78","17","75","eth:ethertype:ip:udp:data","33"
